Date,Aggregator,Market Real,Crop,Quantity Real,Price,Amount,State
2017-08-07,4162.0,30.0,20,89.0,7.0,623.0,1.0
2017-08-07,4162.0,30.0,45,24.0,10.0,240.0,1.0
2017-08-07,4162.0,30.0,16,30.0,17.0,510.0,1.0
2017-08-12,4162.0,30.0,22,47.0,13.0,611.0,1.0
2017-08-12,4162.0,30.0,20,64.0,6.0,384.0,1.0
2017-08-12,4162.0,30.0,45,34.0,10.0,340.0,1.0
2017-08-15,4162.0,30.0,22,45.0,15.0,675.0,1.0
2017-08-15,4162.0,30.0,20,55.0,7.0,385.0,1.0
2017-08-15,4162.0,30.0,45,28.0,10.0,280.0,1.0
2017-08-18,4162.0,30.0,22,59.0,18.0,1062.0,1.0
2017-08-18,4162.0,30.0,20,24.0,10.0,240.0,1.0
2017-08-18,4162.0,30.0,45,35.0,12.0,420.0,1.0
2017-05-06,4162.0,30.0,9,30.0,8.0,240.0,1.0
2017-05-09,4162.0,30.0,9,86.0,10.0,860.0,1.0
2017-05-13,4162.0,30.0,9,74.0,12.0,888.0,1.0
2017-05-15,4162.0,30.0,9,65.0,14.0,910.0,1.0
2017-05-17,4162.0,30.0,22,18.0,9.0,162.0,1.0
2017-05-17,4162.0,30.0,9,61.0,16.0,976.0,1.0
2017-05-26,4162.0,30.0,22,42.0,7.0,294.0,1.0
2017-05-26,4162.0,30.0,9,90.0,8.0,720.0,1.0
2017-05-28,4162.0,30.0,22,45.0,7.0,315.0,1.0
2017-05-28,4162.0,30.0,9,77.0,10.0,770.0,1.0
2017-05-30,4162.0,30.0,9,75.0,10.0,750.0,1.0
2017-05-31,4162.0,30.0,9,87.0,10.0,870.0,1.0
2017-06-02,4162.0,30.0,9,56.0,10.0,560.0,1.0
2017-06-02,4162.0,30.0,22,29.0,8.0,232.0,1.0
2017-06-03,4162.0,30.0,9,82.0,10.0,820.0,1.0
2017-06-01,4162.0,30.0,22,20.0,9.0,180.0,1.0
2017-06-03,4162.0,30.0,6,46.0,10.0,460.0,1.0
2017-06-03,4162.0,30.0,22,41.0,7.0,287.0,1.0
2017-06-06,4162.0,30.0,6,35.0,9.0,315.0,1.0
2017-06-06,4162.0,30.0,22,48.0,5.0,240.0,1.0
2017-06-08,4162.0,30.0,22,42.0,6.0,252.0,1.0
2017-06-08,4162.0,30.0,7,82.0,8.0,656.0,1.0
2017-06-08,4162.0,30.0,6,28.0,9.0,252.0,1.0
2017-06-12,4162.0,30.0,22,38.0,10.0,380.0,1.0
2017-06-12,4162.0,30.0,7,78.0,8.0,624.0,1.0
2017-06-12,4162.0,30.0,6,30.0,7.0,210.0,1.0
2017-06-14,4162.0,30.0,22,30.0,10.0,300.0,1.0
2017-06-14,4162.0,30.0,20,15.0,7.0,105.0,1.0
2017-06-14,4162.0,30.0,7,80.0,8.0,640.0,1.0
2017-06-18,4162.0,30.0,22,35.0,10.0,350.0,1.0
2017-06-18,4162.0,30.0,7,72.0,9.0,648.0,1.0
2017-06-18,4162.0,30.0,6,35.0,8.0,280.0,1.0
2017-06-21,4162.0,30.0,7,87.0,9.0,783.0,1.0
2017-06-21,4162.0,30.0,22,45.0,10.0,450.0,1.0
2017-06-21,4162.0,30.0,6,32.0,8.0,256.0,1.0
2017-06-23,4162.0,29.0,22,44.0,6.0,264.0,1.0
2017-06-23,4162.0,29.0,7,67.0,8.0,536.0,1.0
2017-06-25,4162.0,30.0,20,43.0,5.0,215.0,1.0
2017-06-25,4162.0,30.0,22,38.0,7.0,266.0,1.0
2017-06-25,4162.0,30.0,1,32.0,10.0,320.0,1.0
2017-06-27,4162.0,28.0,22,43.0,8.0,344.0,1.0
2017-06-27,4162.0,28.0,16,54.0,10.0,540.0,1.0
2017-06-27,4162.0,28.0,20,36.0,8.0,288.0,1.0
2017-07-08,4162.0,30.0,22,55.0,9.0,495.0,1.0
2017-07-08,4162.0,30.0,20,76.0,8.0,608.0,1.0
2017-07-08,4162.0,30.0,7,81.0,10.0,810.0,1.0
2017-07-19,4162.0,30.0,22,39.0,21.0,819.0,1.0
2017-07-19,4162.0,30.0,20,16.0,17.0,272.0,1.0
2017-07-21,4162.0,30.0,20,29.0,17.0,493.0,1.0
2017-07-21,4162.0,30.0,22,46.0,22.0,1012.0,1.0
2017-07-21,4162.0,30.0,42,36.0,18.0,648.0,1.0
2017-07-23,4162.0,30.0,20,54.0,17.0,918.0,1.0
2017-07-23,4162.0,30.0,22,44.0,21.0,924.0,1.0
2017-07-23,4162.0,30.0,18,36.0,22.0,792.0,1.0
2017-07-24,4162.0,30.0,22,58.0,20.0,1160.0,1.0
2017-07-24,4162.0,30.0,42,43.0,17.0,731.0,1.0
2017-07-24,4162.0,30.0,20,38.0,16.0,608.0,1.0
2017-07-24,4162.0,30.0,18,31.0,20.0,620.0,1.0
2017-07-27,4162.0,30.0,22,70.0,12.0,840.0,1.0
2017-07-27,4162.0,30.0,42,43.0,12.0,516.0,1.0
2017-07-27,4162.0,30.0,18,22.0,16.0,352.0,1.0
2017-07-27,4162.0,30.0,20,84.0,8.0,672.0,1.0
2017-07-30,4162.0,30.0,22,76.0,13.0,988.0,1.0
2017-07-30,4162.0,30.0,20,92.0,5.0,460.0,1.0
2017-07-30,4162.0,30.0,42,45.0,10.0,450.0,1.0
2017-07-30,4162.0,30.0,18,20.0,17.0,340.0,1.0
2017-08-01,4162.0,28.0,22,75.0,13.0,975.0,1.0
2017-08-01,4162.0,28.0,20,90.0,5.0,450.0,1.0
2017-08-01,4162.0,28.0,42,55.0,10.0,550.0,1.0
2017-06-01,4162.0,30.0,22,32.0,8.0,256.0,1.0
2017-06-01,4162.0,30.0,20,40.0,8.0,320.0,1.0
2017-06-03,4162.0,30.0,20,43.0,8.0,344.0,1.0
2017-06-03,4162.0,30.0,22,38.0,7.0,266.0,1.0
2017-06-07,4162.0,30.0,22,41.0,5.0,205.0,1.0
2017-06-07,4162.0,30.0,20,46.0,6.0,276.0,1.0
2017-06-09,4162.0,30.0,22,38.0,7.0,266.0,1.0
2017-06-09,4162.0,30.0,20,44.0,8.0,352.0,1.0
2017-06-09,4162.0,30.0,16,58.0,10.0,580.0,1.0
2017-06-11,4162.0,30.0,16,24.0,9.0,216.0,1.0
2017-06-11,4162.0,30.0,20,48.0,7.0,336.0,1.0
2017-06-11,4162.0,30.0,22,35.0,8.0,280.0,1.0
2017-06-13,4162.0,30.0,22,41.0,10.0,410.0,1.0
2017-06-13,4162.0,30.0,20,38.0,7.0,266.0,1.0
2017-06-13,4162.0,30.0,16,66.0,9.0,594.0,1.0
2017-06-17,4162.0,30.0,22,40.0,9.0,360.0,1.0
2017-06-17,4162.0,30.0,20,35.0,7.0,245.0,1.0
2017-06-17,4162.0,30.0,16,45.0,10.0,450.0,1.0
2017-06-20,4162.0,30.0,22,40.0,8.0,320.0,1.0
2017-06-20,4162.0,30.0,20,60.0,8.0,480.0,1.0
2017-06-20,4162.0,30.0,16,28.0,10.0,280.0,1.0
2017-06-22,4162.0,30.0,20,40.0,8.0,320.0,1.0
2017-06-22,4162.0,30.0,22,44.0,9.0,396.0,1.0
2017-06-22,4162.0,30.0,16,50.0,10.0,500.0,1.0
2017-06-25,4162.0,30.0,16,31.0,8.0,248.0,1.0
2017-06-25,4162.0,30.0,20,53.0,5.0,265.0,1.0
2017-06-25,4162.0,30.0,22,36.0,7.0,252.0,1.0
2017-06-27,4162.0,28.0,22,40.0,8.0,320.0,1.0
2017-06-27,4162.0,28.0,20,60.0,8.0,480.0,1.0
2017-06-27,4162.0,28.0,7,78.0,10.0,780.0,1.0
2017-06-27,4162.0,28.0,16,30.0,10.0,300.0,1.0
2017-07-01,4162.0,30.0,20,62.0,8.0,496.0,1.0
2017-07-01,4162.0,30.0,22,44.0,9.0,396.0,1.0
2017-07-01,4162.0,30.0,16,30.0,9.0,270.0,1.0
2017-07-04,4162.0,30.0,20,62.0,8.0,496.0,1.0
2017-07-04,4162.0,30.0,16,38.0,10.0,380.0,1.0
2017-07-04,4162.0,30.0,22,48.0,10.0,480.0,1.0
2017-07-11,4162.0,28.0,22,61.0,12.0,732.0,1.0
2017-07-11,4162.0,28.0,20,55.0,10.0,550.0,1.0
2017-07-11,4162.0,28.0,16,48.0,13.0,624.0,1.0
2017-07-16,4162.0,28.0,42,39.0,19.0,741.0,1.0
2017-07-16,4162.0,28.0,16,43.0,22.0,946.0,1.0
2017-07-16,4162.0,28.0,22,58.0,23.0,1334.0,1.0
2017-07-19,4162.0,28.0,18,42.0,18.0,756.0,1.0
2017-07-19,4162.0,28.0,16,36.0,18.0,648.0,1.0
2017-07-19,4162.0,28.0,22,57.0,21.0,1197.0,1.0
2017-07-19,4162.0,28.0,20,46.0,16.0,736.0,1.0
2017-07-23,4162.0,30.0,22,58.0,21.0,1218.0,1.0
2017-07-23,4162.0,30.0,20,49.0,16.0,784.0,1.0
2017-07-23,4162.0,30.0,16,38.0,20.0,760.0,1.0
2017-07-23,4162.0,30.0,18,46.0,21.0,966.0,1.0
2017-07-27,4162.0,30.0,22,67.0,13.0,871.0,1.0
2017-07-27,4162.0,30.0,20,82.0,7.0,574.0,1.0
2017-07-27,4162.0,30.0,16,35.0,16.0,560.0,1.0
2017-07-27,4162.0,30.0,50,49.0,15.0,735.0,1.0
2017-07-30,4162.0,30.0,22,56.0,14.0,784.0,1.0
2017-07-30,4162.0,30.0,20,86.0,5.0,430.0,1.0
2017-07-30,4162.0,30.0,50,53.0,15.0,795.0,1.0
2017-08-01,4162.0,28.0,22,73.0,13.0,949.0,1.0
2017-08-01,4162.0,28.0,50,56.0,16.0,896.0,1.0
2017-08-01,4162.0,28.0,20,68.0,5.0,340.0,1.0
2017-08-05,4162.0,30.0,22,61.0,15.0,915.0,1.0
2017-08-05,4162.0,30.0,20,56.0,6.0,336.0,1.0
2017-08-05,4162.0,30.0,50,49.0,16.0,784.0,1.0
2017-08-09,4162.0,30.0,22,67.0,12.0,804.0,1.0
2017-08-09,4162.0,30.0,20,52.0,5.0,260.0,1.0
2017-08-09,4162.0,30.0,50,36.0,14.0,504.0,1.0
2017-08-11,4162.0,30.0,20,62.0,6.0,372.0,1.0
2017-08-11,4162.0,30.0,50,47.0,15.0,705.0,1.0
2017-08-11,4162.0,30.0,22,57.0,11.0,627.0,1.0
2017-08-14,4162.0,30.0,22,49.0,15.0,735.0,1.0
2017-08-14,4162.0,30.0,20,38.0,6.0,228.0,1.0
2017-08-14,4162.0,30.0,50,52.0,16.0,832.0,1.0
2017-08-17,4162.0,28.0,50,59.0,16.0,944.0,1.0
2017-08-17,4162.0,28.0,20,46.0,10.0,460.0,1.0
2017-08-17,4162.0,28.0,22,49.0,18.0,882.0,1.0
2017-06-01,4162.0,30.0,22,46.0,9.0,414.0,1.0
2017-06-01,4162.0,30.0,20,38.0,8.0,304.0,1.0
2017-07-20,4162.0,30.0,22,19.0,22.0,418.0,1.0
2017-07-20,4162.0,30.0,45,47.0,16.0,752.0,1.0
2017-08-12,4162.0,28.0,22,24.0,13.0,312.0,1.0
2017-08-12,4162.0,28.0,45,34.0,10.0,340.0,1.0
2017-08-12,4162.0,28.0,44,194.0,7.0,1358.0,1.0
2017-08-15,4162.0,30.0,22,35.0,16.0,560.0,1.0
2017-08-15,4162.0,30.0,45,32.0,10.0,320.0,1.0
2017-08-15,4162.0,30.0,44,134.0,8.0,1072.0,1.0
2017-08-18,4162.0,28.0,22,30.0,20.0,600.0,1.0
2017-08-18,4162.0,28.0,45,25.0,12.0,300.0,1.0
2017-06-01,4162.0,30.0,16,64.0,9.0,576.0,1.0
2017-06-01,4162.0,30.0,22,41.0,8.0,328.0,1.0
2017-06-01,4162.0,30.0,20,52.0,8.0,416.0,1.0
2017-06-03,4162.0,30.0,16,87.0,9.0,783.0,1.0
2017-06-03,4162.0,30.0,22,44.0,8.0,352.0,1.0
2017-06-03,4162.0,30.0,20,55.0,8.0,440.0,1.0
2017-06-09,4162.0,30.0,16,83.0,9.0,747.0,1.0
2017-06-09,4162.0,30.0,22,53.0,5.0,265.0,1.0
2017-06-09,4162.0,30.0,20,76.0,6.0,456.0,1.0
2017-06-11,4162.0,30.0,22,60.0,8.0,480.0,1.0
2017-06-11,4162.0,30.0,16,70.0,9.0,630.0,1.0
2017-06-11,4162.0,30.0,20,75.0,7.0,525.0,1.0
2017-06-18,4162.0,30.0,22,72.0,9.0,648.0,1.0
2017-06-18,4162.0,30.0,20,88.0,7.0,616.0,1.0
2017-06-18,4162.0,30.0,16,68.0,9.0,612.0,1.0
2017-06-20,4162.0,30.0,22,72.0,8.0,576.0,1.0
2017-06-20,4162.0,30.0,7,74.0,9.0,666.0,1.0
2017-06-20,4162.0,30.0,20,118.0,8.0,944.0,1.0
2017-06-24,4162.0,30.0,20,79.0,5.0,395.0,1.0
2017-06-24,4162.0,30.0,16,82.0,8.0,656.0,1.0
2017-06-24,4162.0,30.0,22,74.0,6.0,444.0,1.0
2017-07-01,4162.0,30.0,20,86.0,7.0,602.0,1.0
2017-07-01,4162.0,30.0,22,72.0,8.0,576.0,1.0
2017-07-01,4162.0,30.0,16,85.0,10.0,850.0,1.0
2017-07-04,4162.0,30.0,22,79.0,9.0,711.0,1.0
2017-07-04,4162.0,30.0,20,94.0,7.0,658.0,1.0
2017-07-04,4162.0,30.0,16,76.0,10.0,760.0,1.0
2017-07-07,4162.0,30.0,85,81.0,12.0,972.0,1.0
2017-07-07,4162.0,30.0,16,48.0,10.0,480.0,1.0
2017-07-07,4162.0,30.0,20,93.0,7.0,651.0,1.0
2017-07-07,4162.0,30.0,22,86.0,9.0,774.0,1.0
2017-07-10,4162.0,30.0,16,53.0,13.0,689.0,1.0
2017-07-10,4162.0,30.0,20,97.0,10.0,970.0,1.0
2017-07-10,4162.0,30.0,85,84.0,13.0,1092.0,1.0
2017-07-10,4162.0,30.0,22,89.0,12.0,1068.0,1.0
2017-07-14,4162.0,30.0,22,79.0,16.0,1264.0,1.0
2017-07-14,4162.0,30.0,20,38.0,11.0,418.0,1.0
2017-07-14,4162.0,30.0,16,68.0,16.0,1088.0,1.0
2017-07-14,4162.0,30.0,85,84.0,14.0,1176.0,1.0
2017-07-16,4162.0,30.0,22,106.0,22.0,2332.0,1.0
2017-07-16,4162.0,30.0,20,38.0,17.0,646.0,1.0
2017-07-16,4162.0,30.0,16,62.0,23.0,1426.0,1.0
2017-07-16,4162.0,30.0,85,86.0,16.0,1376.0,1.0
2017-07-18,4162.0,30.0,22,90.0,21.0,1890.0,1.0
2017-07-18,4162.0,30.0,20,38.0,17.0,646.0,1.0
2017-07-18,4162.0,30.0,16,62.0,19.0,1178.0,1.0
2017-07-18,4162.0,30.0,85,77.0,16.0,1232.0,1.0
2017-07-22,4162.0,30.0,22,96.0,21.0,2016.0,1.0
2017-07-22,4162.0,30.0,20,53.0,18.0,954.0,1.0
2017-07-22,4162.0,30.0,16,61.0,20.0,1220.0,1.0
2017-07-22,4162.0,30.0,85,79.0,16.0,1264.0,1.0
2017-07-25,4162.0,30.0,20,54.0,14.0,756.0,1.0
2017-07-25,4162.0,30.0,22,99.0,17.0,1683.0,1.0
2017-07-25,4162.0,30.0,85,82.0,14.0,1148.0,1.0
2017-07-25,4162.0,30.0,16,69.0,17.0,1173.0,1.0
2017-07-29,4162.0,30.0,22,83.0,12.0,996.0,1.0
2017-07-29,4162.0,30.0,20,94.0,5.0,470.0,1.0
2017-07-29,4162.0,30.0,85,79.0,15.0,1185.0,1.0
2017-07-29,4162.0,30.0,16,51.0,15.0,765.0,1.0
2017-08-03,4162.0,30.0,22,78.0,13.0,1014.0,1.0
2017-08-03,4162.0,30.0,20,112.0,6.0,672.0,1.0
2017-08-03,4162.0,30.0,16,42.0,16.0,672.0,1.0
2017-08-05,4162.0,30.0,22,79.0,16.0,1264.0,1.0
2017-08-05,4162.0,30.0,85,75.0,14.0,1050.0,1.0
2017-08-05,4162.0,30.0,20,68.0,6.0,408.0,1.0
2017-08-05,4162.0,30.0,16,53.0,17.0,901.0,1.0
2017-08-07,4162.0,30.0,22,67.0,17.0,1139.0,1.0
2017-08-07,4162.0,30.0,20,115.0,7.0,805.0,1.0
2017-08-07,4162.0,30.0,16,33.0,16.0,528.0,1.0
2017-08-09,4162.0,30.0,20,78.0,5.0,390.0,1.0
2017-08-09,4162.0,30.0,22,83.0,13.0,1079.0,1.0
2017-08-09,4162.0,30.0,85,72.0,14.0,1008.0,1.0
2017-08-09,4162.0,30.0,16,46.0,14.0,644.0,1.0
2017-08-11,4162.0,30.0,20,78.0,7.0,546.0,1.0
2017-08-11,4162.0,30.0,22,69.0,13.0,897.0,1.0
2017-08-11,4162.0,30.0,85,72.0,14.0,1008.0,1.0
2017-08-14,4162.0,30.0,22,93.0,15.0,1395.0,1.0
2017-08-14,4162.0,30.0,20,66.0,7.0,462.0,1.0
2017-08-14,4162.0,30.0,85,64.0,14.0,896.0,1.0
2017-08-14,4162.0,30.0,16,32.0,18.0,576.0,1.0
2017-08-17,4162.0,28.0,85,63.0,14.0,882.0,1.0
2017-08-17,4162.0,28.0,22,89.0,18.0,1602.0,1.0
2017-08-17,4162.0,28.0,20,65.0,10.0,650.0,1.0
2017-06-01,4162.0,30.0,22,36.0,8.0,288.0,1.0
2017-06-01,4162.0,30.0,20,39.0,8.0,312.0,1.0
2017-06-03,4162.0,30.0,22,38.0,7.0,266.0,1.0
2017-06-03,4162.0,30.0,20,40.0,8.0,320.0,1.0
2017-06-08,4162.0,30.0,22,35.0,6.0,210.0,1.0
2017-06-08,4162.0,30.0,20,38.0,7.0,266.0,1.0
2017-06-11,4162.0,30.0,22,30.0,9.0,270.0,1.0
2017-06-11,4162.0,30.0,20,40.0,7.0,280.0,1.0
2017-06-18,4162.0,30.0,22,35.0,9.0,315.0,1.0
2017-06-18,4162.0,30.0,20,45.0,8.0,360.0,1.0
2017-06-18,4162.0,30.0,1,25.0,12.0,300.0,1.0
2017-06-20,4162.0,30.0,22,40.0,9.0,360.0,1.0
2017-06-20,4162.0,30.0,20,55.0,7.0,385.0,1.0
2017-06-24,4162.0,30.0,22,30.0,6.0,180.0,1.0
2017-06-24,4162.0,30.0,20,40.0,5.0,200.0,1.0
2017-06-24,4162.0,30.0,1,30.0,10.0,300.0,1.0
2017-06-26,4162.0,30.0,20,38.0,6.0,228.0,1.0
2017-06-26,4162.0,30.0,22,41.0,8.0,328.0,1.0
2017-06-26,4162.0,30.0,1,30.0,10.0,300.0,1.0
2017-06-28,4162.0,28.0,22,45.0,9.0,405.0,1.0
2017-06-28,4162.0,28.0,20,54.0,8.0,432.0,1.0
2017-06-28,4162.0,28.0,1,28.0,10.0,280.0,1.0
2017-07-08,4162.0,30.0,20,64.0,8.0,512.0,1.0
2017-07-08,4162.0,30.0,22,49.0,9.0,441.0,1.0
2017-07-08,4162.0,30.0,16,56.0,10.0,560.0,1.0
2017-07-15,4162.0,28.0,22,59.0,20.0,1180.0,1.0
2017-07-15,4162.0,28.0,20,26.0,18.0,468.0,1.0
2017-07-15,4162.0,28.0,16,86.0,18.0,1548.0,1.0
2017-07-17,4162.0,30.0,22,66.0,22.0,1452.0,1.0
2017-07-17,4162.0,30.0,20,25.0,18.0,450.0,1.0
2017-07-17,4162.0,30.0,16,72.0,20.0,1440.0,1.0
2017-07-20,4162.0,28.0,22,67.0,22.0,1474.0,1.0
2017-07-20,4162.0,28.0,20,28.0,17.0,476.0,1.0
2017-07-20,4162.0,28.0,16,56.0,20.0,1120.0,1.0
2017-07-22,4162.0,28.0,22,55.0,21.0,1155.0,1.0
2017-07-22,4162.0,28.0,50,34.0,20.0,680.0,1.0
2017-07-22,4162.0,28.0,20,39.0,17.0,663.0,1.0
2017-07-25,4162.0,28.0,22,54.0,18.0,972.0,1.0
2017-07-25,4162.0,28.0,20,41.0,14.0,574.0,1.0
2017-07-25,4162.0,28.0,50,35.0,17.0,595.0,1.0
2017-07-30,4162.0,28.0,22,43.0,13.0,559.0,1.0
2017-07-30,4162.0,28.0,20,58.0,5.0,290.0,1.0
2017-07-30,4162.0,28.0,50,64.0,15.0,960.0,1.0
2017-08-02,4162.0,30.0,22,59.0,13.0,767.0,1.0
2017-08-02,4162.0,30.0,20,69.0,4.0,276.0,1.0
2017-08-02,4162.0,30.0,50,57.0,15.0,855.0,1.0
2017-08-04,4162.0,28.0,20,44.0,5.0,220.0,1.0
2017-08-04,4162.0,28.0,50,24.0,16.0,384.0,1.0
2017-08-04,4162.0,28.0,22,45.0,13.0,585.0,1.0
2017-08-06,4162.0,30.0,50,43.0,16.0,688.0,1.0
2017-08-06,4162.0,30.0,22,62.0,15.0,930.0,1.0
2017-08-06,4162.0,30.0,20,73.0,5.0,365.0,1.0
2017-08-10,4162.0,30.0,22,48.0,14.0,672.0,1.0
2017-08-10,4162.0,30.0,50,35.0,15.0,525.0,1.0
2017-08-10,4162.0,30.0,20,59.0,7.0,413.0,1.0
2017-08-13,4162.0,30.0,22,58.0,14.0,812.0,1.0
2017-08-13,4162.0,30.0,20,72.0,7.0,504.0,1.0
2017-08-13,4162.0,30.0,50,38.0,16.0,608.0,1.0
2017-08-16,4162.0,30.0,22,53.0,18.0,954.0,1.0
2017-08-16,4162.0,30.0,50,46.0,15.0,690.0,1.0
2017-08-16,4162.0,30.0,20,68.0,10.0,680.0,1.0
2017-06-03,4162.0,30.0,7,145.0,7.0,1015.0,1.0
2017-06-05,4162.0,30.0,7,218.0,7.0,1526.0,1.0
2017-06-07,4162.0,30.0,7,189.0,7.0,1323.0,1.0
2017-06-08,4162.0,30.0,7,210.0,8.0,1680.0,1.0
2017-06-08,4162.0,30.0,39,78.0,18.0,1404.0,1.0
2017-06-10,4162.0,30.0,7,173.0,8.0,1384.0,1.0
2017-06-12,4162.0,30.0,7,78.0,8.0,624.0,1.0
2017-06-12,4162.0,30.0,39,85.0,20.0,1700.0,1.0
2017-06-14,4162.0,30.0,7,114.0,8.0,912.0,1.0
2017-06-14,4162.0,30.0,39,80.0,20.0,1600.0,1.0
2017-06-16,4162.0,30.0,7,162.0,8.0,1296.0,1.0
2017-06-16,4162.0,30.0,39,96.0,20.0,1920.0,1.0
2017-06-19,4162.0,30.0,7,174.0,8.0,1392.0,1.0
2017-06-19,4162.0,30.0,39,144.0,23.0,3312.0,1.0
2017-06-20,4162.0,30.0,7,89.0,9.0,801.0,1.0
2017-06-20,4162.0,30.0,39,40.0,22.0,880.0,1.0
2017-06-22,4162.0,30.0,7,148.0,9.0,1332.0,1.0
2017-06-22,4162.0,30.0,39,81.0,22.0,1782.0,1.0
2017-06-26,4162.0,28.0,7,135.0,9.0,1215.0,1.0
2017-06-26,4162.0,28.0,39,70.0,24.0,1680.0,1.0
2017-06-28,4162.0,30.0,7,167.0,10.0,1670.0,1.0
2017-06-28,4162.0,30.0,39,74.0,25.0,1850.0,1.0
2017-07-01,4162.0,28.0,39,68.0,30.0,2040.0,1.0
2017-07-01,4162.0,28.0,7,148.0,10.0,1480.0,1.0
2017-07-03,4162.0,30.0,7,152.0,10.0,1520.0,1.0
2017-07-03,4162.0,30.0,39,82.0,27.0,2214.0,1.0
2017-07-05,4162.0,28.0,7,138.0,10.0,1380.0,1.0
2017-07-05,4162.0,28.0,39,79.0,32.0,2528.0,1.0
2017-07-07,4162.0,29.0,7,130.0,10.0,1300.0,1.0
2017-07-07,4162.0,29.0,39,87.0,32.0,2784.0,1.0
2017-07-13,4162.0,30.0,7,87.0,10.0,870.0,1.0
2017-07-13,4162.0,30.0,39,94.0,35.0,3290.0,1.0
2017-07-28,4162.0,28.0,7,149.0,9.0,1341.0,1.0
2017-07-28,4162.0,28.0,20,28.0,3.0,84.0,1.0
2017-06-03,4162.0,30.0,20,63.0,8.0,504.0,1.0
2017-06-03,4162.0,30.0,22,44.0,8.0,352.0,1.0
2017-06-05,4162.0,30.0,20,65.0,8.0,520.0,1.0
2017-06-05,4162.0,30.0,22,46.0,7.0,322.0,1.0
2017-06-07,4162.0,30.0,7,148.0,7.0,1036.0,1.0
2017-06-07,4162.0,30.0,20,66.0,6.0,396.0,1.0
2017-06-07,4162.0,30.0,22,42.0,4.0,168.0,1.0
2017-06-08,4162.0,30.0,20,72.0,7.0,504.0,1.0
2017-06-08,4162.0,30.0,22,54.0,6.0,324.0,1.0
2017-06-12,4162.0,30.0,20,68.0,7.0,476.0,1.0
2017-06-12,4162.0,30.0,22,45.0,9.0,405.0,1.0
2017-06-12,4162.0,30.0,7,69.0,8.0,552.0,1.0
2017-06-14,4162.0,30.0,7,72.0,8.0,576.0,1.0
2017-06-14,4162.0,30.0,20,74.0,7.0,518.0,1.0
2017-06-14,4162.0,30.0,22,50.0,10.0,500.0,1.0
2017-06-16,4162.0,30.0,20,70.0,8.0,560.0,1.0
2017-06-16,4162.0,30.0,22,62.0,9.0,558.0,1.0
2017-06-16,4162.0,30.0,7,70.0,8.0,560.0,1.0
2017-06-19,4162.0,30.0,22,75.0,8.0,600.0,1.0
2017-06-19,4162.0,30.0,20,84.0,7.0,588.0,1.0
2017-06-19,4162.0,30.0,7,72.0,9.0,648.0,1.0
2017-06-21,4162.0,30.0,7,148.0,9.0,1332.0,1.0
2017-06-21,4162.0,30.0,22,82.0,8.0,656.0,1.0
2017-06-21,4162.0,30.0,20,70.0,7.0,490.0,1.0
2017-06-24,4162.0,28.0,22,85.0,6.0,510.0,1.0
2017-06-24,4162.0,28.0,7,120.0,9.0,1080.0,1.0
2017-06-24,4162.0,28.0,20,78.0,5.0,390.0,1.0
2017-06-26,4162.0,28.0,22,75.0,8.0,600.0,1.0
2017-06-26,4162.0,28.0,7,138.0,10.0,1380.0,1.0
2017-06-26,4162.0,28.0,20,68.0,6.0,408.0,1.0
2017-06-28,4162.0,30.0,22,82.0,9.0,738.0,1.0
2017-06-28,4162.0,30.0,7,147.0,10.0,1470.0,1.0
2017-06-28,4162.0,30.0,20,62.0,8.0,496.0,1.0
2017-07-01,4162.0,30.0,22,54.0,8.0,432.0,1.0
2017-07-01,4162.0,30.0,20,115.0,7.0,805.0,1.0
2017-07-01,4162.0,30.0,7,136.0,10.0,1360.0,1.0
2017-07-03,4162.0,30.0,20,134.0,8.0,1072.0,1.0
2017-07-03,4162.0,30.0,7,147.0,10.0,1470.0,1.0
2017-07-03,4162.0,30.0,22,68.0,9.0,612.0,1.0
2017-07-05,4162.0,30.0,20,124.0,7.0,868.0,1.0
2017-07-05,4162.0,30.0,22,65.0,9.0,585.0,1.0
2017-07-05,4162.0,30.0,7,155.0,10.0,1550.0,1.0
2017-07-07,4162.0,30.0,22,68.0,9.0,612.0,1.0
2017-07-07,4162.0,30.0,7,143.0,10.0,1430.0,1.0
2017-07-07,4162.0,30.0,20,128.0,7.0,896.0,1.0
2017-07-10,4162.0,30.0,22,75.0,13.0,975.0,1.0
2017-07-10,4162.0,30.0,20,91.0,10.0,910.0,1.0
2017-07-14,4162.0,30.0,22,72.0,16.0,1152.0,1.0
2017-07-14,4162.0,30.0,20,46.0,12.0,552.0,1.0
2017-07-14,4162.0,30.0,7,166.0,10.0,1660.0,1.0
2017-07-23,4162.0,30.0,20,94.0,16.0,1504.0,1.0
2017-07-23,4162.0,30.0,22,72.0,21.0,1512.0,1.0
2017-07-23,4162.0,30.0,7,132.0,10.0,1320.0,1.0
2017-07-27,4162.0,28.0,20,132.0,6.0,792.0,1.0
2017-07-27,4162.0,28.0,22,89.0,13.0,1157.0,1.0
2017-07-27,4162.0,28.0,7,142.0,10.0,1420.0,1.0
2017-07-31,4162.0,28.0,20,107.0,5.0,535.0,1.0
2017-07-31,4162.0,28.0,22,64.0,12.0,768.0,1.0
2017-07-31,4162.0,28.0,7,78.0,14.0,1092.0,1.0
2017-08-02,4162.0,30.0,20,97.0,4.0,388.0,1.0
2017-08-02,4162.0,30.0,22,66.0,13.0,858.0,1.0
